,업종명,인허가일자,업소명,소재지(도로명),addr,영업장면적(건물내_외부),업태명,담당부서,데이터기준일자,latitude,longitude
4828,일반음식점,2003-09-25,김밥이맛있는집,서울특별시 동작구 상도로 368 (상도동),서울특별시 동작구 상도동 489-7,29.04,분식,보건행정과,2024-08-19,37.4958792,126.9536001
4829,일반음식점,2003-09-30,72420(칠리사이공),서울특별시 동작구 동작대로1길 50 (사당동),서울특별시 동작구 사당동 1039-16,82.2,한식,보건행정과,2024-08-19,37.4774335,126.9786493
4830,일반음식점,2003-10-02,우리풍천장어,서울특별시 동작구 상도로 136 (상도동),서울특별시 동작구 상도동 190-3,50.7,한식,보건행정과,2024-08-19,37.5021539,126.9348708
4831,일반음식점,2003-10-08,짱아김밥,서울특별시 동작구 노량진로26길 5 (본동),서울특별시 동작구 본동 48-15,12.9,한식,보건행정과,2024-08-19,37.5120023,126.9544015
4832,일반음식점,2003-10-08,청와대소금구이,서울특별시 동작구 사당로 233 (사당동),서울특별시 동작구 사당동 265-21,26.58,한식,보건행정과,2024-08-19,37.4835543,126.9738712
4833,일반음식점,2003-10-14,맛파오통닭,서울특별시 동작구 장승배기로 117 (노량진동),서울특별시 동작구 노량진동 309-4,8.99,호프/통닭,보건행정과,2024-08-19,37.508008,126.9398935
4834,일반음식점,2003-10-15,구이천국,"서울특별시 동작구 노들로 674, 노량진수산물도매시장 구 수산시장동 (노량진동)",서울특별시 동작구 노량진동 13-6 노량진 구 수산시장,20.1,한식,보건행정과,2024-08-19,37.5146108,126.9377726
4835,일반음식점,2003-10-17,밥은 화(중앙대점),"서울특별시 동작구 흑석로8길 9, 지하1층 (흑석동)",서울특별시 동작구 흑석동 223-16,77.0,한식,보건행정과,2024-08-19,37.5067301,126.9596749
4836,일반음식점,2003-10-27,장터,서울특별시 동작구 사당로16길 7 (사당동),서울특별시 동작구 사당동 318-13,18.85,분식,보건행정과,2024-08-19,37.4829215,126.9739871
4837,일반음식점,2003-10-27,기꾸참치,서울특별시 동작구 흑석로 2 (상도1동),서울특별시 동작구 상도1동 644,46.12,일식,보건행정과,2024-08-19,37.5046749,126.9509397
4838,일반음식점,2003-10-29,서민식당 서서갈비,서울특별시 동작구 만양로14가길 13 (노량진동),서울특별시 동작구 노량진동 118-3,74.68,한식,보건행정과,2024-08-19,37.5121247,126.9450512
4839,일반음식점,2003-11-07,나그랑호프,서울특별시 동작구 상도로 82 (대방동),서울특별시 동작구 대방동 336-6,24.4,한식,보건행정과,2024-08-19,37.499465,126.9296854
4840,일반음식점,2003-11-07,쇼신,"서울특별시 동작구 만양로16길 9 (노량진동,외 1필지  102호)",서울특별시 동작구 노량진동 119-153,38.52,호프/통닭,보건행정과,2024-08-19,37.5118459,126.9446019
4841,일반음식점,2003-11-10,왕돈까스,서울특별시 동작구 여의대방로 134-1 (대방동),서울특별시 동작구 대방동 417-2,55.46,한식,보건행정과,2024-08-19,37.4990397,126.9207
4842,일반음식점,2003-11-12,중앙식당,"서울특별시 동작구 노들로 674, 지상2층 회식당12호 (노량진동)",서울특별시 동작구 노량진동 13-6,119.35,한식,보건행정과,2024-08-19,37.515345,126.9442863
4843,일반음식점,2003-11-17,황토방식당,서울특별시 동작구 서달로12나길 11 (흑석동),서울특별시 동작구 흑석동 53-4,57.92,한식,보건행정과,2024-08-19,37.5070447,126.9635966
4844,일반음식점,2003-11-17,반포정,서울특별시 동작구 동작대로27다길 10 (사당동),서울특별시 동작구 사당동 140-8,64.0,한식,보건행정과,2024-08-19,37.4871526,126.9803539
4845,일반음식점,2003-11-19,보드람치킨,서울특별시 동작구 노량진로16길 26 (노량진동),서울특별시 동작구 노량진동 89-2,39.6,한식,보건행정과,2024-08-19,37.5123895,126.9438288
4846,일반음식점,2003-11-25,주라주라김밥,서울특별시 동작구 사당로30길 100 (사당동),서울특별시 동작구 사당동 1029-38,26.3,일식,보건행정과,2024-08-19,37.4804133,126.9806763
4847,일반음식점,2003-12-09,대가설렁탕,서울특별시 동작구 상도로 117 (상도동),서울특별시 동작구 상도동 347-1,99.32,한식,보건행정과,2024-08-19,37.5013723,126.9329715
4848,일반음식점,2003-09-08,무안수산,"서울특별시 동작구 동작대로7길 62-1 (사당동, 1층)",서울특별시 동작구 사당동 1038-35,26.7,횟집,보건행정과,2024-08-19,37.4782312,126.979015
4849,일반음식점,2003-04-08,들 향기 팥칼국수,"서울특별시 동작구 사당로17가길 12, 1층 (사당동)",서울특별시 동작구 사당동 708-404,20.72,분식,보건행정과,2024-08-19,37.4839133,126.9733975
4850,일반음식점,2003-02-13,칠갑산,"서울특별시 동작구 사당로30길 54, 1층 (사당동)",서울특별시 동작구 사당동 1009-36,54.41,한식,보건행정과,2024-08-19,37.4824715,126.9807938
4851,일반음식점,2003-04-16,취중천국,"서울특별시 동작구 장승배기로 8-1, 1층 (상도동)",서울특별시 동작구 상도동 207-1,58.16,한식,보건행정과,2024-08-19,37.4995891,126.9435297
4852,일반음식점,2004-01-07,전주청국장,서울특별시 동작구 상도로19길 1 (상도동),서울특별시 동작구 상도동 357-6,64.31,한식,보건행정과,2024-08-19,37.5025855,126.9346497
4853,일반음식점,2004-01-07,상투골,서울특별시 동작구 상도로 379 (상도동),서울특별시 동작구 상도동 501-5,176.41,기타,보건행정과,2024-08-19,37.4952444,126.9548937
4854,일반음식점,2004-01-08,교촌치킨사당3호점,"서울특별시 동작구 사당로 185-1, 지상1층 (사당동)",서울특별시 동작구 사당동 220-119,150.31,호프/통닭,보건행정과,2024-08-19,37.4858374,126.9694406
4855,일반음식점,2004-01-12,계림원 누룽지 통닭구이,서울특별시 동작구 상도로12길 13 (상도동),서울특별시 동작구 상도동 324-30,138.36,한식,보건행정과,2024-08-19,37.4991857,126.9296633
4856,일반음식점,2004-01-15,투다리,서울특별시 동작구 상도로 152 (상도동),서울특별시 동작구 상도동 188-4,29.58,호프/통닭,보건행정과,2024-08-19,37.5029352,126.936279
4857,일반음식점,2004-01-30,청담김밥,서울특별시 동작구 사당로16길 28 (사당동),서울특별시 동작구 사당동 274-12,62.72,한식,보건행정과,2024-08-19,37.4824123,126.9728489
4858,일반음식점,2004-02-09,오븐마루치킨 대방점,서울특별시 동작구 등용로 86 (대방동),서울특별시 동작구 대방동 17-22,26.9,통닭(치킨),보건행정과,2024-08-19,37.5088936,126.9323457
4859,일반음식점,2004-02-23,사당김밥,서울특별시 동작구 동작대로25길 40 (사당동),서울특별시 동작구 사당동 708-459,14.34,분식,보건행정과,2024-08-19,37.4855228,126.9802018
4860,일반음식점,2004-02-24,약수순대국감자탕,서울특별시 동작구 양녕로27길 6 (상도동),서울특별시 동작구 상도동 208-33,23.8,한식,보건행정과,2024-08-19,37.4988356,126.9434912
4861,일반음식점,2004-02-24,김밥천국,서울특별시 동작구 노량진로 250 (본동),서울특별시 동작구 본동 126-13,44.25,분식,보건행정과,2024-08-19,37.5119587,126.9542156
4862,일반음식점,2004-03-05,강남푸드투,서울특별시 동작구 만양로 20 (상도동),서울특별시 동작구 상도동 17-62,69.9,호프/통닭,보건행정과,2024-08-19,37.5062081,126.9475494
4863,일반음식점,2004-03-09,오거리광장,서울특별시 동작구 사당로16마길 3 (사당동),서울특별시 동작구 사당동 276-4,39.35,호프/통닭,보건행정과,2024-08-19,37.4816417,126.972
4864,일반음식점,2004-03-15,라화방,서울특별시 동작구 동작대로27길 22 (사당동),서울특별시 동작구 사당동 139-36,140.5,기타,보건행정과,2024-08-19,37.4876982,126.9806415
4865,일반음식점,2004-03-16,놀부보쌈과부대찌개와김치찜,서울특별시 동작구 사당로 196 (사당동),서울특별시 동작구 사당동 248-5,149.8,한식,보건행정과,2024-08-19,37.4849286,126.9698937
4866,일반음식점,2004-03-26,김밥나라,서울특별시 동작구 사당로 196 (사당동),서울특별시 동작구 사당동 248-5,44.7,분식,보건행정과,2024-08-19,37.4849286,126.9698937
4867,일반음식점,2004-03-26,신대방대박찹쌀꽈배기,서울특별시 동작구 신대방길 105 (신대방동),서울특별시 동작구 신대방동 607-55,26.25,기타,보건행정과,2024-08-19,37.4900487,126.9086156
4868,일반음식점,2004-04-01,상도곱창,서울특별시 동작구 상도로 357 (상도동),서울특별시 동작구 상도동 488,27.13,한식,보건행정과,2024-08-19,37.4969421,126.9535391
4869,일반음식점,2004-04-22,고기스토리 중앙대점,서울특별시 동작구 흑석로8길 4 (흑석동),서울특별시 동작구 흑석동 223-46,88.8,한식,보건행정과,2024-08-19,37.5069596,126.9593746
4870,일반음식점,2004-04-23,호프광장,"서울특별시 동작구 동작대로27가길 20, 2층 (사당동)",서울특별시 동작구 사당동 137-15,67.28,분식,보건행정과,2024-08-19,37.4867215,126.9810174
4871,일반음식점,2004-04-23,신촌찌개집(신대방삼거리점),"서울특별시 동작구 보라매로 94 (신대방동,외2필지)",서울특별시 동작구 신대방동 345-7,53.48,한식,보건행정과,2024-08-19,37.4975634,126.9282359
4872,일반음식점,2004-04-28,리얼후라이(흑석본점),서울특별시 동작구 흑석로 115 (흑석동),서울특별시 동작구 흑석동 180-4,34.85,분식,보건행정과,2024-08-19,37.5087866,126.9614094
4873,일반음식점,2004-04-30,숭실동아리,서울특별시 동작구 상도로 357 (상도동),서울특별시 동작구 상도동 488,26.5,한식,보건행정과,2024-08-19,37.4969421,126.9535391
4874,일반음식점,2004-05-03,용마골,서울특별시 동작구 등용로 17 (상도동),서울특별시 동작구 상도동 363-111,83.34,한식,보건행정과,2024-08-19,37.5054204,126.9365453
4875,일반음식점,2004-05-03,엉터리생고기,서울특별시 동작구 상도로34길 8-3 (상도동),서울특별시 동작구 상도동 29-13,87.84,한식,보건행정과,2024-08-19,37.5044223,126.945666
4876,일반음식점,2004-05-03,이필배의 진짜루명태촌,서울특별시 동작구 상도로62길 45 (상도동),서울특별시 동작구 상도동 490,93.0,한식,보건행정과,2024-08-19,37.4962272,126.9530036
4877,일반음식점,2004-05-04,사당양꼬치,서울특별시 동작구 사당로30길 163 (사당동),서울특별시 동작구 사당동 1042-6,65.57,경양식,보건행정과,2024-08-19,37.4774993,126.9807794
4878,일반음식점,2004-05-06,김밥천국,서울특별시 동작구 흑석로 6 (상도1동),서울특별시 동작구 상도1동 645-1,63.8,한식,보건행정과,2024-08-19,37.5046776,126.9513306
4879,일반음식점,2004-05-11,메가엠지씨커피 노량진점,서울특별시 동작구 노량진로16길 14 (노량진동),서울특별시 동작구 노량진동 97-1,27.13,기타,보건행정과,2024-08-19,37.5129794,126.9435991
4880,일반음식점,2004-05-17,꿈꾸는 포장마차,서울특별시 동작구 동작대로7길 35 (사당동),서울특별시 동작구 사당동 1032-13,34.2,호프/통닭,보건행정과,2024-08-19,37.4790152,126.9801253
4881,일반음식점,2004-05-25,청춘싸롱(사당1호점),서울특별시 동작구 동작대로1길 42 (사당동),서울특별시 동작구 사당동 1039-23,104.5,한식,보건행정과,2024-08-19,37.4774354,126.9790406
4882,일반음식점,2004-05-31,고기사랑 정육식당,서울특별시 동작구 현충로 100-1 (흑석동),서울특별시 동작구 흑석동 9-89,99.3,한식,보건행정과,2024-08-19,37.5076442,126.9647375
4883,일반음식점,2004-06-04,본죽&비빔밥cafe 중앙대점,서울특별시 동작구 흑석로 91 (흑석동),서울특별시 동작구 흑석동 190-51,47.92,한식,보건행정과,2024-08-19,37.5074046,126.9597213
4884,일반음식점,2004-06-08,김밥천국 3동점,"서울특별시 동작구 사당로23길 164, 1층동 101호 (사당동)",서울특별시 동작구 사당동 173-28,37.32,분식,보건행정과,2024-08-19,37.4896318,126.971539
4885,일반음식점,2004-06-16,본죽대림점,서울특별시 동작구 시흥대로 658 (신대방동),서울특별시 동작구 신대방동 607-5,26.5,한식,보건행정과,2024-08-19,37.490357,126.9081079
4886,일반음식점,2004-06-26,노다지,"서울특별시 동작구 상도로 304, 1층 (상도동)",서울특별시 동작구 상도동 159-25,92.16,한식,보건행정과,2024-08-19,37.5006111,126.9494576
4887,일반음식점,2004-07-07,그린비,서울특별시 동작구 사당로 297-6 (사당동),서울특별시 동작구 사당동 144-13,60.53,호프/통닭,보건행정과,2024-08-19,37.4853092,126.9803957
4888,일반음식점,2004-07-23,Bloom (블룸),서울특별시 동작구 흑석로 97 (흑석동),서울특별시 동작구 흑석동 190-57,41.09,경양식,보건행정과,2024-08-19,37.5076596,126.9603837
4889,일반음식점,2004-07-26,스시준,서울특별시 동작구 만양로14길 20 (노량진동),서울특별시 동작구 노량진동 211-47,42.2,일식,보건행정과,2024-08-19,37.5116701,126.9454556
4890,일반음식점,2004-08-09,수제한식당,서울특별시 동작구 장승배기로1길 20 (상도동),서울특별시 동작구 상도동 204-8,43.0,호프/통닭,보건행정과,2024-08-19,37.5003919,126.9418255
4891,일반음식점,2004-08-11,달비촌 대구막창,서울특별시 동작구 동작대로1길 52 (사당동),서울특별시 동작구 사당동 1039-15,26.7,한식,보건행정과,2024-08-19,37.4774226,126.9785465
4892,일반음식점,2004-08-17,뉴욕샌드위치남성역점,서울특별시 동작구 사당로 206 (사당동),서울특별시 동작구 사당동 250-3,59.4,기타,보건행정과,2024-08-19,37.484573,126.9707463
4893,일반음식점,2004-08-20,청담,서울특별시 동작구 동작대로27길 11 (사당동),서울특별시 동작구 사당동 139-43,71.1,호프/통닭,보건행정과,2024-08-19,37.4874677,126.9812272
4894,일반음식점,2004-09-01,에이셉피자 사당방배점(ASAP PIZZA),서울특별시 동작구 사당로27길 62 (사당동),서울특별시 동작구 사당동 161-71,40.1,한식,보건행정과,2024-08-19,37.4863921,126.9765267
4895,일반음식점,2004-09-02,장성식당,"서울특별시 동작구 장승배기로 113 (노량진동,장성그랜드사우나 지하2층)",서울특별시 동작구 노량진동 312-6 장성그랜드사우나 지하,67.0,한식,보건행정과,2024-08-19,37.5078315,126.9395747
4896,일반음식점,2004-09-03,탈렌트,서울특별시 동작구 상도로 161 (상도동),서울특별시 동작구 상도동 366-20,27.39,기타,보건행정과,2024-08-19,37.503769,126.9368541
4897,일반음식점,2004-09-09,맛수다,"서울특별시 동작구 시흥대로 658, 101호 (신대방동,2층)",서울특별시 동작구 신대방동 607-5,227.09,기타,보건행정과,2024-08-19,37.490357,126.9081079
4898,일반음식점,2004-09-14,일이삼식당,"서울특별시 동작구 흑석로13마길 65-3, 1층 (흑석동)",서울특별시 동작구 흑석동 190-22,30.0,한식,보건행정과,2024-08-19,37.5074816,126.9590784
4899,일반음식점,2004-09-23,장독대,서울특별시 동작구 흑석로 112 (흑석동),서울특별시 동작구 흑석동 182-5,96.2,기타,보건행정과,2024-08-19,37.5083591,126.9616539
4900,일반음식점,2004-10-04,김밥매니아,서울특별시 동작구 흑석로 24-1 (상도동),서울특별시 동작구 상도동 7-88,30.3,분식,보건행정과,2024-08-19,37.5048615,126.9533645
4901,일반음식점,2004-10-07,미소야,서울특별시 동작구 흑석로 111 (흑석동),서울특별시 동작구 흑석동 181-11,36.18,한식,보건행정과,2024-08-19,37.5085631,126.9612098
4902,일반음식점,2004-10-07,교촌치킨,서울특별시 동작구 흑석로 116 (흑석동),서울특별시 동작구 흑석동 180-6,96.9,호프/통닭,보건행정과,2024-08-19,37.508694,126.961666
4903,일반음식점,2004-10-15,남도홍어,"서울특별시 동작구 상도로 140, 1층 (상도동)",서울특별시 동작구 상도동 192-45,33.92,한식,보건행정과,2024-08-19,37.5022975,126.9352033
4904,일반음식점,2004-10-21,네네치킨(대방점),"서울특별시 동작구 노량진로 40, 현대아파트현대종합상가 가동 106-1호 (대방동)",서울특별시 동작구 대방동 502 현대아파트현대종합상가,22.42,통닭(치킨),보건행정과,2024-08-19,37.5126942,126.930775
4905,일반음식점,2004-10-29,옥이네 손두부,"서울특별시 동작구 사당로 224-1 (사당동,2층)",서울특별시 동작구 사당동 265-32,67.0,한식,보건행정과,2024-08-19,37.4836366,126.9726811
4906,일반음식점,2004-11-01,바닷가,서울특별시 동작구 동작대로13길 8 (사당동),서울특별시 동작구 사당동 1008-7,48.9,한식,보건행정과,2024-08-19,37.4818452,126.9809732
4907,일반음식점,2004-11-01,오빠화이팅 이수점,"서울특별시 동작구 동작대로27다길 26, 1층동 103호 (사당동,이수프라자)",서울특별시 동작구 사당동 138-3 이수프라자,49.5,정종/대포집/소주방,보건행정과,2024-08-19,37.4863519,126.9802325
4908,일반음식점,2004-11-05,화성호프,"서울특별시 동작구 동작대로25길 51, 1층 (사당동)",서울특별시 동작구 사당동 148-21,26.29,호프/통닭,보건행정과,2024-08-19,37.4850467,126.9798842
4909,일반음식점,2004-11-08,성대생우동짜장,서울특별시 동작구 상도로 103 (상도동),서울특별시 동작구 상도동 343-1,26.73,기타,보건행정과,2024-08-19,37.5006833,126.9318048
4910,일반음식점,2004-11-11,김밥천국,서울특별시 동작구 동작대로 43 (사당동),서울특별시 동작구 사당동 1030-20,25.73,분식,보건행정과,2024-08-19,37.4803477,126.9813344
4911,일반음식점,2004-11-12,봉구비어,서울특별시 동작구 상도로62길 37 (상도동),서울특별시 동작구 상도동 492-13,40.3,한식,보건행정과,2024-08-19,37.4958907,126.9533031
4912,일반음식점,2004-11-15,이소룡 마라탕,서울특별시 동작구 여의대방로36길 10 (대방동),서울특별시 동작구 대방동 386-28,41.42,분식,보건행정과,2024-08-19,37.5042453,126.9230481
4913,일반음식점,2004-11-17,여수수산,서울특별시 동작구 장승배기로 130 (노량진동),서울특별시 동작구 노량진동 231-106,47.85,일식,보건행정과,2024-08-19,37.5091843,126.9403538
4914,일반음식점,2004-11-22,기꾸스시,서울특별시 동작구 흑석로 90 (흑석동),서울특별시 동작구 흑석동 223-5,29.75,한식,보건행정과,2024-08-19,37.5071794,126.9597098
4915,일반음식점,2004-11-23,영광족발,서울특별시 동작구 국사봉1길 24 (상도동),서울특별시 동작구 상도동 322-15,29.64,한식,보건행정과,2024-08-19,37.4988637,126.9298382
4916,일반음식점,2004-11-24,종로곱창,서울특별시 동작구 동작대로29길 13 (사당동),서울특별시 동작구 사당동 131-11,60.6,한식,보건행정과,2024-08-19,37.4879139,126.9812225
4917,일반음식점,2004-11-25,대박분식,서울특별시 동작구 만양로 89 (노량진동),서울특별시 동작구 노량진동 119-75,23.2,분식,보건행정과,2024-08-19,37.5113916,126.9442178
4918,일반음식점,2004-11-29,비어킹이수역점,"서울특별시 동작구 동작대로27다길 2 (사당동, 2층)",서울특별시 동작구 사당동 139-19,80.5,호프/통닭,보건행정과,2024-08-19,37.4874182,126.9803777
4919,일반음식점,2004-12-03,순 칼국수,서울특별시 동작구 등용로14길 66 (노량진동),서울특별시 동작구 노량진동 270,66.0,한식,보건행정과,2024-08-19,37.51229300000001,126.9351567
4920,일반음식점,2004-12-03,낙지랑갈비랑,서울특별시 동작구 양녕로25길 2-4 (상도동),서울특별시 동작구 상도동 209-16,111.91,한식,보건행정과,2024-08-19,37.4987083,126.9433538
4921,일반음식점,2004-12-07,예원,서울특별시 동작구 양녕로27길 8 (상도동),서울특별시 동작구 상도동 208-34,72.0,한식,보건행정과,2024-08-19,37.4988951,126.9433505
4922,일반음식점,2004-12-10,학교종이땡땡땡,서울특별시 동작구 흑석로13마길 65-9 (흑석동),서울특별시 동작구 흑석동 190-21,29.9,한식,보건행정과,2024-08-19,37.5075995,126.959171
4923,일반음식점,2004-12-13,황제소고기국밥,서울특별시 동작구 동작대로29길 11 (사당동),서울특별시 동작구 사당동 131-4,82.5,한식,보건행정과,2024-08-19,37.4879139,126.9813338
4924,일반음식점,2004-12-15,고기싸롱 흑석동중앙대점,"서울특별시 동작구 흑석로 106-5 (흑석동,(2층))",서울특별시 동작구 흑석동 102-25,94.55,한식,보건행정과,2024-08-19,37.5078884,126.9614617
4925,일반음식점,2004-12-20,소담,"서울특별시 동작구 흑석로 102 (흑석동,중앙대학교병원 지하1층 B105호)",서울특별시 동작구 흑석동 224-1 중앙대학교병원 지하,167.32,한식,보건행정과,2024-08-19,37.5070482,126.9608627
4926,일반음식점,2004-12-22,이삭,서울특별시 동작구 동작대로25길 40 (사당동),서울특별시 동작구 사당동 708-459,21.56,분식,보건행정과,2024-08-19,37.4855228,126.9802018
4927,일반음식점,2004-12-27,남성역 피자스쿨,서울특별시 동작구 사당로 226 (사당동),서울특별시 동작구 사당동 265-33,29.44,패스트푸드,보건행정과,2024-08-19,37.4835558,126.9727744
4928,일반음식점,2004-10-27,맥주마트,"서울특별시 동작구 동작대로27가길 31 (사당동, 2층)",서울특별시 동작구 사당동 145-28,95.58,경양식,보건행정과,2024-08-19,37.4861562,126.9811929
4929,일반음식점,2005-01-03,나라비우동,"서울특별시 동작구 흑석로 102, 지하109동 2호 (흑석동,중앙대학교병원)",서울특별시 동작구 흑석동 224-1 중앙대학교병원 지하,61.5,분식,보건행정과,2024-08-19,37.5070482,126.9608627
4930,일반음식점,2005-01-04,영스낵,서울특별시 동작구 흑석로 102 (흑석동),서울특별시 동작구 흑석동 224-1,41.18,기타,보건행정과,2024-08-19,37.5070482,126.9608627
4931,일반음식점,2005-01-04,배꼽,"서울특별시 동작구 보라매로5길 51, 상가동 지하1층 124, 125호 (신대방동, 롯데타워)",서울특별시 동작구 신대방동 395-67 롯데타워,38.04,한식,보건행정과,2024-08-19,37.49073750000001,126.9231992
4932,일반음식점,2005-01-07,남초밥집,서울특별시 동작구 여의대방로 86 (신대방동),서울특별시 동작구 신대방동 498-10,67.77,한식,보건행정과,2024-08-19,37.4967043,126.9161805
4933,일반음식점,2005-02-21,해미수산회정식,서울특별시 동작구 사당로 295 (사당동),서울특별시 동작구 사당동 144-18,179.0,일식,보건행정과,2024-08-19,37.4850632,126.9802295
4934,일반음식점,2005-02-24,종로곱창,서울특별시 동작구 상도로22길 34 (상도동),서울특별시 동작구 상도동 196-56,36.4,한식,보건행정과,2024-08-19,37.5018269,126.9371244
4935,일반음식점,2005-02-25,치킨마루,서울특별시 동작구 만양로14길 42 (노량진동),서울특별시 동작구 노량진동 206-17,45.32,한식,보건행정과,2024-08-19,37.5122175,126.9464652
4936,일반음식점,2005-02-28,봉추중대,"서울특별시 동작구 흑석로 88 (흑석동,외1필지 202호)",서울특별시 동작구 흑석동 223-18,87.1,호프/통닭,보건행정과,2024-08-19,37.5070491,126.9594013
4937,일반음식점,2005-03-02,해물포차꼴통,"서울특별시 동작구 장승배기로16길 162, 백호독서실 지하1층 (노량진동)",서울특별시 동작구 노량진동 122-5 백호독서실,142.39,한식,보건행정과,2024-08-19,37.5106139,126.9442984
4938,일반음식점,2005-03-03,당진동태아구찜탕,서울특별시 동작구 사당로 229-1 (사당동),서울특별시 동작구 사당동 265-18,98.1,한식,보건행정과,2024-08-19,37.4836872,126.9734893
4939,일반음식점,2005-03-05,형가원보쌈,서울특별시 동작구 동작대로1길 33 (사당동),서울특별시 동작구 사당동 1044-28,100.58,한식,보건행정과,2024-08-19,37.4772326,126.9795082
4940,일반음식점,2005-03-08,고심(고독한 심야식당),서울특별시 동작구 동작대로3길 27 (사당동),서울특별시 동작구 사당동 1040-28,27.0,한식,보건행정과,2024-08-19,37.4783874,126.9798555
4941,일반음식점,2005-03-08,황새골손칼국수,서울특별시 동작구 상도로37길 74 (상도동),서울특별시 동작구 상도동 477-17,91.62,한식,보건행정과,2024-08-19,37.4979456,126.9528188
4942,일반음식점,2005-03-14,본죽&비빔밥 신대방삼거리역점,서울특별시 동작구 상도로 77 (대방동),서울특별시 동작구 대방동 335-15,27.2,한식,보건행정과,2024-08-19,37.4999037,126.9292192
4943,일반음식점,2005-03-16,천하장사,서울특별시 동작구 흑석로 106-7 (흑석동),서울특별시 동작구 흑석동 102-27,36.9,한식,보건행정과,2024-08-19,37.5078153,126.9615462
4944,일반음식점,2005-03-18,가마로닭강정,서울특별시 동작구 서달로 151 (흑석동),서울특별시 동작구 흑석동 225-15,25.0,한식,보건행정과,2024-08-19,37.5070146,126.9615564
4945,일반음식점,2005-03-21,노들치킨,"서울특별시 동작구 노량진로 250, 1층 (본동)",서울특별시 동작구 본동 126-13,49.0,분식,보건행정과,2024-08-19,37.5119587,126.9542156
4946,일반음식점,2005-03-25,황궁쟁반짜장,서울특별시 동작구 사당로 36 (상도동),서울특별시 동작구 상도동 506-1,85.4,중국식,보건행정과,2024-08-19,37.4949101,126.9583279
4947,일반음식점,2005-03-29,아영이네,서울특별시 동작구 상도로67길 27 (상도동),서울특별시 동작구 상도동 503-1,56.1,호프/통닭,보건행정과,2024-08-19,37.4948406,126.9564031
4948,일반음식점,2005-04-01,맛삼고,서울특별시 동작구 여의대방로 134-1 (대방동),서울특별시 동작구 대방동 417-2,65.1,한식,보건행정과,2024-08-19,37.4990397,126.9207
4949,일반음식점,2005-04-06,오감만족,서울특별시 동작구 장승배기로23길 1 (노량진동),서울특별시 동작구 노량진동 231-10,40.71,한식,보건행정과,2024-08-19,37.5099968,126.9397746
4950,일반음식점,2005-04-11,신참떡볶이 상도역점,"서울특별시 동작구 상도로 283, 1층 (상도1동)",서울특별시 동작구 상도1동 773-2,20.68,분식,보건행정과,2024-08-19,37.5023225,126.9486923
4951,일반음식점,2005-04-11,용용선생 이수역점,"서울특별시 동작구 동작대로27다길 26 (사당동,이수프라자 106호)",서울특별시 동작구 사당동 138-3 이수프라자,161.5,중국식,보건행정과,2024-08-19,37.4863519,126.9802325
4952,일반음식점,2005-04-12,비비큐치킨,서울특별시 동작구 신대방길 71 (신대방동),서울특별시 동작구 신대방동 605-11,27.12,통닭(치킨),보건행정과,2024-08-19,37.4890668,126.9098017
4953,일반음식점,2005-04-13,일품 양평해장국,서울특별시 동작구 상도로61길 35 (상도동),서울특별시 동작구 상도동 505-8,64.2,기타,보건행정과,2024-08-19,37.4949602,126.9568592
4954,일반음식점,2005-04-22,준우식당,"서울특별시 동작구 등용로 93, 1층 (대방동)",서울특별시 동작구 대방동 20-8,26.4,기타,보건행정과,2024-08-19,37.5095117,126.9319678
4955,일반음식점,2005-04-22,만선회수산,서울특별시 동작구 흑석로13가길 25 (흑석동),서울특별시 동작구 흑석동 188,90.09,횟집,보건행정과,2024-08-19,37.5079614,126.9603841
4956,일반음식점,2005-04-27,궁중삼계탕,"서울특별시 동작구 보라매로5길 43 (신대방동,117호 118호)",서울특별시 동작구 신대방동 395-66,105.0,한식,보건행정과,2024-08-19,37.4914346,126.9233678
4957,일반음식점,2005-04-28,빨간코포차,"서울특별시 동작구 양녕로 262, 지하1층동 (상도1동)",서울특별시 동작구 상도1동 759 지하,77.5,까페,보건행정과,2024-08-19,37.5031835,126.9482725
4958,일반음식점,2005-05-04,치킨마루 상도점,서울특별시 동작구 성대로 56 (상도동),서울특별시 동작구 상도동 259-5,28.32,통닭(치킨),보건행정과,2024-08-19,37.4983594,126.93387
4959,일반음식점,2005-05-06,거구회관,"서울특별시 동작구 등용로14길 76, 장혜경소아과의원 (노량진동)",서울특별시 동작구 노량진동 271-4,59.69,한식,보건행정과,2024-08-19,37.5124533,126.9356751
4960,일반음식점,2005-05-12,윤정칼국수,서울특별시 동작구 서달로 136 (흑석동),서울특별시 동작구 흑석동 227-2,13.73,분식,보건행정과,2024-08-19,37.5056842,126.9612463
4961,일반음식점,2005-05-23,꽃다운주점 이수점,"서울특별시 동작구 동작대로27다길 26 (사당동,이수프라자 105호)",서울특별시 동작구 사당동 138-3 이수프라자,91.6,한식,보건행정과,2024-08-19,37.4863519,126.9802325
4962,일반음식점,2005-05-25,봉쥬비어,서울특별시 동작구 동작대로27길 15 (사당동),서울특별시 동작구 사당동 139-21,81.7,정종/대포집/소주방,보건행정과,2024-08-19,37.4874527,126.9810164
4963,일반음식점,2005-05-27,셰프앤유,"서울특별시 동작구 보라매로5길 20 (신대방동,(지하1층))",서울특별시 동작구 신대방동 425,466.27,한식,보건행정과,2024-08-19,37.4937715,126.9242962
